K2-182_b                      nan                           4.736837e+00                  2018                          5.290000e-02                  8.800000e-01                  Transit                       
K2-183_b                      nan                           4.692690e-01                  2018                          nan                           9.400000e-01                  Transit                       
K2-183_c                      nan                           1.079261e+01                  2018                          nan                           nan                           Transit                       
K2-183_d                      nan                           2.262034e+01                  2018                          nan                           nan                           Transit                       
K2-184_b                      nan                           1.697801e+01                  2018                          1.685000e-01                  8.400000e-01                  Transit                       
K2-185_b                      nan                           1.061665e+01                  2018                          nan                           9.800000e-01                  Transit                       
K2-185_c                      nan                           5.270990e+01                  2018                          nan                           nan                           Transit                       
K2-186_b                      nan                           4.146610e+01                  2018                          nan                           nan                           Transit                       
K2-187_b                      nan                           7.739200e-01                  2018                          1.640000e-02                  9.800000e-01                  Transit                       
K2-187_c                      nan                           2.871348e+00                  2018                          nan                           nan                           Transit                       
K2-187_d                      nan                           7.149210e+00                  2018                          7.200000e-02                  9.800000e-01                  Transit                       
K2-187_e                      nan                           1.360663e+01                  2018                          nan                           nan                           Transit                       
K2-188_b                      nan                           1.742169e+00                  2018                          2.890000e-02                  1.060000e+00                  Transit                       
K2-188_c                      nan                           7.809000e+00                  2018                          nan                           1.070000e+00                  Transit                       
K2-189_b                      nan                           5.176300e+00                  2018                          nan                           9.300000e-01                  Transit                       
K2-189_c                      nan                           6.679340e+00                  2018                          nan                           9.300000e-01                  Transit                       
K2-19_b                       1.019400e-01                  7.922200e+00                  2015                          nan                           8.800000e-01                  Transit                       
K2-19_c                       2.360000e-02                  1.190660e+01                  2015                          nan                           9.200000e-01                  Transit                       
K2-19_d                       3.146000e-02                  2.508100e+00                  2016                          nan                           8.800000e-01                  Transit                       
K2-190_b                      nan                           1.009900e+01                  2018                          nan                           9.900000e-01                  Transit                       
K2-190_c                      nan                           2.157402e+01                  2018                          nan                           9.000000e-01                  Transit                       
K2-191_b                      nan                           2.858000e+00                  2018                          nan                           8.300000e-01                  Transit                       
K2-192_b                      nan                           4.162817e+00                  2018                          4.900000e-02                  9.000000e-01                  Transit                       
K2-193_b                      nan                           1.478708e+01                  2018                          nan                           nan                           Transit                       
K2-194_b                      nan                           3.969900e+01                  2018                          nan                           1.200000e+00                  Transit                       
K2-195_b                      nan                           1.585354e+01                  2018                          nan                           9.600000e-01                  Transit                       
K2-195_c                      nan                           2.848279e+01                  2018                          nan                           9.600000e-01                  Transit                       
K2-196_b                      nan                           4.832422e+01                  2018                          nan                           1.160000e+00                  Transit                       
K2-197_b                      nan                           8.357441e+00                  2018                          nan                           nan                           Transit                       
K2-198_b                      nan                           1.704318e+01                  2018                          nan                           8.400000e-01                  Transit                       
K2-198_c                      nan                           3.359000e+00                  2019                          nan                           8.800000e-01                  Transit                       
K2-198_d                      nan                           7.450000e+00                  2019                          nan                           8.800000e-01                  Transit                       
K2-199_b                      2.171000e-02                  3.225399e+00                  2018                          3.820000e-02                  7.100000e-01                  Transit                       
K2-199_c                      nan                           7.374497e+00                  2018                          nan                           7.100000e-01                  Transit                       
K2-200_b                      nan                           2.849883e+00                  2018                          nan                           8.600000e-01                  Transit                       
K2-201_b                      nan                           1.059790e+00                  2018                          nan                           9.600000e-01                  Transit                       
K2-201_c                      nan                           2.277988e+01                  2018                          nan                           9.600000e-01                  Transit                       
K2-202_b                      nan                           3.405164e+00                  2018                          nan                           9.700000e-01                  Transit                       
K2-203_b                      nan                           9.695101e+00                  2018                          nan                           7.900000e-01                  Transit                       
K2-204_b                      nan                           7.055784e+00                  2018                          nan                           1.010000e+00                  Transit                       
K2-205_b                      nan                           2.668200e+01                  2018                          nan                           nan                           Transit                       
K2-206_b                      nan                           1.829455e+01                  2018                          nan                           7.900000e-01                  Transit                       
K2-207_b                      nan                           1.248749e+01                  2018                          nan                           9.400000e-01                  Transit                       
K2-208_b                      nan                           4.191210e+00                  2018                          nan                           nan                           Transit                       
K2-209_b                      nan                           2.080615e+00                  2018                          nan                           7.400000e-01                  Transit                       
K2-21_b                       nan                           9.323890e+00                  2015                          6.990000e-02                  5.200000e-01                  Transit                       
K2-21_c                       nan                           1.550120e+01                  2015                          1.026000e-01                  6.400000e-01                  Transit                       
K2-210_b                      nan                           5.702330e-01                  2018                          nan                           9.100000e-01                  Transit                       
K2-211_b                      nan                           6.695580e-01                  2018                          nan                           8.800000e-01                  Transit                       
K2-212_b                      nan                           9.795510e+00                  2018                          7.850000e-02                  6.700000e-01                  Transit                       
K2-213_b                      nan                           8.130870e+00                  2018                          nan                           1.070000e+00                  Transit                       
K2-214_b                      nan                           8.596802e+00                  2018                          8.340000e-02                  1.050000e+00                  Transit                       
K2-215_b                      nan                           8.269470e+00                  2018                          nan                           nan                           Transit                       
K2-216_b                      nan                           2.174782e+00                  2018                          2.980000e-02                  7.400000e-01                  Transit                       
K2-217_b                      nan                           1.407452e+01                  2018                          nan                           1.100000e+00                  Transit                       
K2-218_b                      nan                           8.680550e+00                  2018                          nan                           nan                           Transit                       
K2-219_b                      nan                           3.900900e+00                  2018                          nan                           nan                           Transit                       
K2-219_c                      nan                           6.667400e+00                  2018                          nan                           nan                           Transit                       
K2-219_d                      nan                           1.113728e+01                  2018                          nan                           1.020000e+00                  Transit                       
K2-22_b                       nan                           3.810870e-01                  2015                          nan                           nan                           Transit                       
K2-220_b                      nan                           1.368304e+01                  2018                          nan                           nan                           Transit                       
K2-221_b                      nan                           2.399094e+00                  2018                          nan                           1.010000e+00                  Transit                       
K2-222_b                      nan                           1.538883e+01                  2018                          nan                           9.500000e-01                  Transit                       
K2-223_b                      nan                           5.055700e-01                  2018                          nan                           nan                           Transit                       
K2-223_c                      nan                           4.563270e+00                  2018                          5.490000e-02                  1.060000e+00                  Transit                       
K2-224_b                      nan                           4.479040e+00                  2018                          5.160000e-02                  9.100000e-01                  Transit                       
K2-224_c                      nan                           1.009489e+01                  2018                          8.860000e-02                  9.100000e-01                  Transit                       
K2-225_b                      nan                           1.587145e+01                  2018                          nan                           1.110000e+00                  Transit                       
K2-226_b                      nan                           3.271106e+00                  2018                          nan                           8.900000e-01                  Transit                       
K2-227_b                      nan                           1.362183e+01                  2018                          nan                           9.500000e-01                  Transit                       
K2-228_b                      nan                           2.698280e+00                  2018                          3.380000e-02                  7.100000e-01                  Transit                       
K2-229_b                      7.830000e-03                  5.840000e-01                  2018                          nan                           8.000000e-01                  Transit                       
K2-229_c                      nan                           8.327270e+00                  2018                          7.690000e-02                  8.700000e-01                  Transit                       
K2-230_b                      nan                           2.860410e+00                  2018                          4.090000e-02                  1.110000e+00                  Transit                       
K2-231_b                      nan                           1.384457e+01                  2018                          nan                           nan                           Transit                       
K2-232_b                      3.870000e-01                  1.116846e+01                  2018                          9.910000e-02                  1.040000e+00                  Transit                       
K2-233_b                      nan                           2.467460e+00                  2018                          3.317000e-02                  8.000000e-01                  Transit                       
K2-233_c                      nan                           7.061420e+00                  2018                          6.687000e-02                  8.000000e-01                  Transit                       
K2-233_d                      nan                           2.436620e+01                  2018                          1.527000e-01                  8.000000e-01                  Transit                       
K2-237_b                      1.363000e+00                  2.180535e+00                  2018                          3.558000e-02                  1.260000e+00                  Transit                       
K2-238_b                      8.600000e-01                  3.204660e+00                  2018                          4.600000e-02                  1.190000e+00                  Transit                       
K2-239_b                      nan                           5.240000e+00                  2018                          4.410000e-02                  4.000000e-01                  Transit                       
K2-239_c                      nan                           7.775000e+00                  2018                          5.760000e-02                  4.000000e-01                  Transit                       
K2-239_d                      nan                           1.011500e+01                  2018                          6.850000e-02                  4.000000e-01                  Transit                       
K2-24_b                       nan                           2.088502e+01                  2016                          nan                           1.100000e+00                  Transit                       
K2-24_c                       nan                           nan                           2016                          nan                           nan                           Transit                       
K2-240_b                      nan                           6.034000e+00                  2018                          5.130000e-02                  5.800000e-01                  Transit                       
K2-240_c                      nan                           2.052300e+01                  2018                          1.159000e-01                  5.800000e-01                  Transit                       
K2-241_b                      nan                           2.681990e+01                  2018                          1.567000e-01                  7.100000e-01                  Transit                       
K2-242_b                      nan                           6.513890e+00                  2018                          4.940000e-02                  3.800000e-01                  Transit                       
K2-243_b                      nan                           1.154182e+01                  2018                          1.087000e-01                  1.290000e+00                  Transit                       
K2-243_c                      nan                           2.494598e+01                  2018                          1.817000e-01                  1.290000e+00                  Transit                       
K2-244_b                      nan                           2.107020e+01                  2018                          nan                           nan                           Transit                       
K2-245_b                      nan                           1.189307e+01                  2018                          9.590000e-02                  8.300000e-01                  Transit                       
K2-246_b                      nan                           5.769180e+00                  2018                          6.020000e-02                  8.700000e-01                  Transit                       
K2-247_b                      nan                           2.250210e+00                  2018                          3.040000e-02                  7.400000e-01                  Transit                       
K2-247_c                      nan                           6.494240e+00                  2018                          6.150000e-02                  7.400000e-01                  Transit                       
K2-248_b                      nan                           7.172560e+00                  2018                          6.990000e-02                  8.800000e-01                  Transit                       
K2-249_b                      nan                           1.240900e+01                  2018                          1.151000e-01                  1.320000e+00                  Transit                       
K2-25_b                       7.709000e-02                  3.484564e+00                  2015                          2.870000e-02                  2.600000e-01                  Transit                       
K2-250_b                      nan                           4.014570e+00                  2018                          4.590000e-02                  8.000000e-01                  Transit                       
K2-251_b                      nan                           9.300750e+00                  2018                          6.940000e-02                  5.200000e-01                  Transit                       
K2-252_b                      nan                           1.381513e+01                  2018                          1.041000e-01                  7.900000e-01                  Transit                       
K2-253_b                      nan                           4.001670e+00                  2018                          5.060000e-02                  1.080000e+00                  Transit                       
K2-254_b                      nan                           4.096390e+00                  2018                          4.480000e-02                  7.100000e-01                  Transit                       
K2-254_c                      nan                           1.211839e+01                  2018                          9.230000e-02                  7.100000e-01                  Transit                       
K2-255_b                      nan                           1.964170e+00                  2018                          2.740000e-02                  7.100000e-01                  Transit                       
K2-256_b                      nan                           5.520110e+00                  2018                          5.780000e-02                  8.400000e-01                  Transit                       
K2-257_b                      nan                           1.605880e+00                  2018                          2.160000e-02                  5.200000e-01                  Transit                       
K2-258_b                      nan                           1.909210e+01                  2018                          1.490000e-01                  1.210000e+00                  Transit                       
K2-259_b                      nan                           1.548043e+01                  2018                          1.271000e-01                  1.140000e+00                  Transit                       
K2-26_b                       nan                           1.456702e+01                  2016                          nan                           nan                           Transit                       
K2-260_b                      nan                           2.626697e+00                  2018                          nan                           1.390000e+00                  Transit                       
K2-261_b                      2.130000e-01                  1.163348e+01                  2018                          1.087000e-01                  1.270000e+00                  Transit                       
K2-263_b                      4.657000e-02                  5.081895e+01                  2018                          2.573000e-01                  8.800000e-01                  Transit                       
K2-264_b                      nan                           5.840002e+00                  2018                          5.023000e-02                  5.000000e-01                  Transit                       
K2-264_c                      nan                           1.966030e+01                  2018                          1.128300e-01                  5.000000e-01                  Transit                       
K2-265_b                      nan                           2.369193e+00                  2018                          nan                           nan                           Transit                       
K2-266_b                      3.545000e-02                  6.585240e-01                  2018                          1.306000e-02                  6.900000e-01                  Transit                       
K2-266_c                      9.100000e-04                  7.814000e+00                  2018                          6.790000e-02                  6.900000e-01                  Transit                       
K2-266_d                      2.800000e-02                  1.469700e+01                  2018                          1.035000e-01                  6.900000e-01                  Transit                       
K2-266_e                      4.499000e-02                  1.948200e+01                  2018                          1.249000e-01                  6.900000e-01                  Transit                       
K2-268_b                      nan                           2.151676e+00                  2018                          nan                           8.400000e-01                  Transit                       
K2-268_c                      nan                           9.331557e+00                  2018                          nan                           8.400000e-01                  Transit                       
K2-268_d                      nan                           4.529050e+00                  2019                          nan                           nan                           Transit                       
K2-268_e                      nan                           6.131243e+00                  2019                          nan                           8.400000e-01                  Transit                       
K2-268_f                      nan                           2.627057e+01                  2019                          nan                           8.400000e-01                  Transit                       
K2-269_b                      nan                           4.144965e+00                  2018                          5.310000e-02                  1.160000e+00                  Transit                       
K2-27_b                       9.722000e-02                  6.771315e+00                  2016                          6.702000e-02                  8.700000e-01                  Transit                       
K2-270_b                      nan                           1.543452e+00                  2018                          nan                           nan                           Transit                       
K2-270_c                      nan                           4.400037e+00                  2018                          nan                           nan                           Transit                       
K2-271_b                      nan                           8.563948e+00                  2018                          nan                           9.800000e-01                  Transit                       
K2-272_b                      nan                           1.445403e+01                  2018                          nan                           nan                           Transit                       
K2-273_b                      nan                           1.171660e+01                  2018                          nan                           nan                           Transit                       
K2-274_b                      nan                           1.412900e+01                  2018                          nan                           8.400000e-01                  Transit                       
K2-275_b                      nan                           3.280961e+00                  2018                          4.000000e-02                  7.900000e-01                  Transit                       
K2-275_c                      nan                           8.438635e+00                  2018                          nan                           nan                           Transit                       
K2-276_b                      nan                           1.871100e+01                  2018                          nan                           7.900000e-01                  Transit                       
K2-277_b                      nan                           6.326763e+00                  2018                          6.750000e-02                  1.020000e+00                  Transit                       
K2-278_b                      nan                           3.335115e+00                  2018                          nan                           nan                           Transit                       
K2-279_b                      nan                           7.124710e+00                  2018                          nan                           nan                           Transit                       
K2-28_b                       nan                           2.260404e+00                  2016                          nan                           nan                           Transit                       
K2-280_b                      nan                           1.989464e+01                  2018                          nan                           nan                           Transit                       
K2-281_b                      nan                           8.687812e+00                  2018                          nan                           nan                           Transit                       
K2-282_b                      nan                           4.170320e+00                  2018                          nan                           nan                           Transit                       
K2-283_b                      nan                           1.921111e+00                  2018                          nan                           nan                           Transit                       
K2-284_b                      nan                           4.795069e+00                  2018                          4.771000e-02                  6.300000e-01                  Transit                       
K2-285_b                      3.046000e-02                  3.471745e+00                  2018                          3.817000e-02                  8.300000e-01                  Transit                       
K2-285_c                      4.933000e-02                  7.138048e+00                  2018                          8.240000e-02                  8.300000e-01                  Transit                       
K2-285_d                      2.045000e-02                  1.045582e+01                  2018                          1.178000e-01                  8.300000e-01                  Transit                       
K2-285_e                      3.367000e-02                  1.476289e+01                  2018                          1.804100e-01                  8.300000e-01                  Transit                       
K2-286_b                      nan                           2.735900e+01                  2018                          1.768000e-01                  6.400000e-01                  Transit                       
K2-287_b                      3.150000e-01                  1.489329e+01                  2018                          1.206000e-01                  1.060000e+00                  Transit                       
K2-288_B_b                    nan                           3.138880e+01                  2018                          nan                           nan                           Transit                       
K2-289_b                      nan                           1.315727e+01                  2019                          nan                           nan                           Transit                       
K2-29_b                       6.130000e-01                  3.258926e+00                  2016                          4.097000e-02                  8.600000e-01                  Transit                       
K2-290_b                      3.430000e-02                  9.211650e+00                  2019                          9.230000e-02                  1.190000e+00                  Transit                       
K2-290_c                      7.740000e-01                  4.836685e+01                  2019                          3.050000e-01                  1.190000e+00                  Transit                       
K2-291_b                      2.014000e-02                  2.225000e+00                  2019                          nan                           9.300000e-01                  Transit                       
K2-292_b                      7.709000e-02                  1.698410e+01                  2019                          1.300000e-01                  1.000000e+00                  Transit                       
K2-293_b                      nan                           1.312250e+01                  2019                          nan                           9.600000e-01                  Transit                       
K2-294_b                      nan                           2.503870e+00                  2019                          nan                           9.900000e-01                  Transit                       
K2-295_b                      3.350000e-01                  4.024867e+00                  2018                          4.510000e-02                  7.400000e-01                  Transit                       
K2-3_b                        nan                           1.005403e+01                  2015                          7.690000e-02                  6.000000e-01                  Transit                       
K2-3_c                        nan                           2.464354e+01                  2015                          1.399000e-01                  6.000000e-01                  Transit                       
K2-3_d                        nan                           4.455612e+01                  2015                          nan                           5.500000e-01                  Transit                       
K2-30_b                       nan                           4.098490e+00                  2016                          nan                           nan                           Transit                       
K2-308_b                      nan                           3.386280e+00                  2019                          nan                           1.090000e+00                  Transit                       
K2-31_b                       nan                           1.257849e+00                  2016                          nan                           nan                           Transit                       
K2-315_b                      nan                           3.144319e+00                  2020                          nan                           1.700000e-01                  Transit                       
K2-316_b                      nan                           1.133000e+00                  2020                          1.470000e-02                  4.100000e-01                  Transit                       
K2-316_c                      nan                           5.260000e+00                  2020                          5.820000e-02                  4.100000e-01                  Transit                       
K2-317_b                      nan                           6.220000e+00                  2020                          5.420000e-02                  4.000000e-01                  Transit                       
K2-318_b                      nan                           7.010000e+00                  2020                          9.110000e-02                  5.600000e-01                  Transit                       
K2-319_b                      nan                           2.668000e+01                  2020                          1.516000e-01                  9.500000e-01                  Transit                       
K2-32_b                       nan                           8.992130e+00                  2016                          8.110000e-02                  8.800000e-01                  Transit                       
K2-32_c                       2.549000e-02                  2.066093e+01                  2016                          1.384300e-01                  8.300000e-01                  Transit                       
K2-32_d                       nan                           3.171587e+01                  2016                          nan                           nan                           Transit                       
K2-32_e                       nan                           4.349100e+00                  2019                          nan                           nan                           Transit                       
K2-320_b                      nan                           1.995000e+00                  2020                          1.420000e-02                  1.200000e-01                  Transit                       
K2-321_b                      nan                           2.298000e+00                  2020                          4.100000e-02                  6.000000e-01                  Transit                       
K2-322_b                      nan                           8.205000e+00                  2020                          5.940000e-02                  6.300000e-01                  Transit                       
K2-323_b                      nan                           2.493000e+01                  2020                          1.275000e-01                  4.800000e-01                  Transit                       
K2-324_b                      nan                           3.262000e+00                  2020                          3.310000e-02                  5.200000e-01                  Transit                       
K2-325_b                      nan                           6.930000e+00                  2020                          4.190000e-02                  2.700000e-01                  Transit                       
K2-326_b                      nan                           1.256000e+00                  2020                          1.980000e-02                  5.100000e-01                  Transit                       
K2-329_b                      2.600000e-01                  1.245512e+01                  2020                          1.016000e-01                  9.000000e-01                  Transit                       
K2-33_b                       3.700000e+00                  5.424865e+00                  2016                          nan                           5.600000e-01                  Transit                       
K2-330_b                      nan                           1.377263e+01                  2016                          nan                           nan                           Transit                       
K2-331_b                      nan                           9.398977e+00                  2021                          nan                           1.100000e+00                  Transit                       
K2-331_c                      nan                           2.299659e+01                  2018                          nan                           1.100000e+00                  Transit                       
K2-332_b                      nan                           1.770370e+01                  2016                          nan                           nan                           Transit                       
K2-333_b                      nan                           1.475959e+01                  2018                          nan                           nan                           Transit                       
K2-334_b                      nan                           5.113823e+00                  2018                          nan                           nan                           Transit                       
K2-335_b                      nan                           1.228234e+01                  2016                          nan                           nan                           Transit                       
K2-336_b                      nan                           2.119473e+01                  2016                          nan                           8.600000e-01                  Transit                       
K2-337_b                      nan                           1.627130e+01                  2016                          nan                           nan                           Transit                       
K2-338_b                      nan                           3.850000e+00                  2016                          nan                           7.100000e-01                  Transit                       
K2-339_b                      nan                           1.950800e+01                  2019                          nan                           nan                           Transit                       
K2-34_b                       nan                           2.995633e+00                  2016                          4.260000e-02                  1.150000e+00                  Transit                       
K2-340_b                      nan                           2.974045e+01                  2016                          nan                           9.300000e-01                  Transit                       
K2-341_b                      nan                           3.655255e+01                  2018                          nan                           9.800000e-01                  Transit                       
K2-342_b                      nan                           1.156105e+01                  2018                          nan                           1.010000e+00                  Transit                       
K2-343_b                      nan                           2.787110e+00                  2019                          nan                           nan                           Transit                       
K2-343_c                      nan                           7.676972e+00                  2018                          nan                           4.900000e-01                  Transit                       
K2-344_b                      nan                           3.355854e+00                  2018                          nan                           nan                           Transit                       
K2-345_b                      nan                           1.036627e+01                  2016                          nan                           nan                           Transit                       
K2-346_b                      nan                           2.620145e+01                  2016                          nan                           7.100000e-01                  Transit                       
K2-347_b                      nan                           7.186620e+00                  2016                          nan                           nan                           Transit                       
K2-348_b                      nan                           4.688418e+00                  2018                          nan                           8.300000e-01                  Transit                       
K2-348_c                      nan                           1.255017e+01                  2018                          nan                           8.300000e-01                  Transit                       
K2-349_b                      nan                           9.032178e+00                  2016                          nan                           5.400000e-01                  Transit                       
K2-35_b                       nan                           2.399010e+00                  2016                          nan                           nan                           Transit                       
K2-35_c                       nan                           5.609120e+00                  2016                          5.640000e-02                  7.600000e-01                  Transit                       
